20/04/2022	11:10:21
sampling frequency [Hz]: 	1000	Samples: 	2000
dt (sec): 	0.001	df (Hz): 	0.5
Filtre: 	Savitzky-Golacy	Ordre Polynomial: 	3
Fréquence [Fo]: 	127.681327		
Polynome: 	y = + 14.34x^5 - 189.47x^4 + 989.31x^3 - 2541.56x^2 + 3219.98x -1612.97
U moyen: 	18.809096
U dispersion: 	0.664533
Turbulence: 	3.533041

E [volt]	Ecorr [volt]	U [m.s-1]	U.filtré [m.s-1]	Anémomètre [m.s-1]	Temperature [°C]	Spectrum [dB]
2.824707	2.850088	18.536959	0	209.472656	25.097656	-29.092915
2.858887	2.884575	19.488264	0	209.472656	25.097656	-32.051126
2.834473	2.859941	18.807924	0	209.472656	25.097656	-33.135924
2.79541	2.820528	17.728477	0	209.472656	25.097656	-27.877334
2.82959	2.855014	18.672355	0	209.472656	25.097656	-35.269097
2.802734	2.827918	17.929945	0	209.472656	25.097656	-46.614666
2.836914	2.862404	18.875773	0	209.472656	25.097656	-36.103335
2.834473	2.859941	18.807924	0	209.472656	25.097656	-30.973501
2.824707	2.850088	18.536959	0	209.472656	25.097656	-29.990741
2.86377	2.889501	19.624809	0	209.472656	25.097656	-36.925205
2.810059	2.835308	18.131858	0	209.472656	25.097656	-35.387925
2.841797	2.867331	19.011597	0	208.984375	25.097656	-35.496444
2.82959	2.855014	18.672355	0	209.472656	25.097656	-32.403844
2.8125	2.837771	18.199259	0	209.472656	25.097656	-32.156833
2.817383	2.842698	18.334201	0	209.472656	25.097656	-49.619961
2.836914	2.862404	18.875773	0	209.472656	25.097656	-40.99074
2.866211	2.891965	19.69314	0	209.472656	25.097656	-31.22706
2.836914	2.862404	18.875773	0	209.472656	25.097656	-29.12832
2.849121	2.874721	19.215642	0	209.472656	25.097656	-29.722071
2.790527	2.815601	17.594421	0	209.472656	25.097656	-28.930127
2.814941	2.840234	18.266707	0	209.472656	25.097656	-35.329027
2.817383	2.842698	18.334201	0	209.472656	25.097656	-37.135078
2.871094	2.896891	19.829914	0	209.472656	25.097656	-27.426933
2.82959	2.855014	18.672355	0	209.472656	25.097656	-30.757595
2.8125	2.837771	18.199259	0	209.472656	25.097656	-36.071601
2.839355	2.864868	18.943664	0	209.472656	25.097656	-26.641133
2.858887	2.884575	19.488264	0	209.472656	25.097656	-31.103202
2.824707	2.850088	18.536959	0	209.472656	25.097656	-33.278128
2.827148	2.852551	18.604635	0	209.472656	25.097656	-29.313919
2.834473	2.859941	18.807924	0	209.472656	25.097656	-30.195492
2.79541	2.820528	17.728477	0	209.472656	25.097656	-32.641143
2.84668	2.872258	19.147587	0	209.472656	25.097656	-26.786842
2.86377	2.889098	19.613627	0	209.472656	25.048828	-27.948118
2.880859	2.906745	20.103913	0	209.472656	25.097656	-42.730037
2.814941	2.840234	18.266707	0	209.472656	25.097656	-31.552496
2.851562	2.877184	19.283738	0	209.472656	25.097656	-27.613623
2.839355	2.864868	18.943664	0	209.472656	25.097656	-25.767278
2.805176	2.830381	17.997201	0	209.472656	25.097656	-26.451367
2.858887	2.884575	19.488264	0	209.472656	25.097656	-31.285833
2.79541	2.820528	17.728477	0	209.472656	25.097656	-44.216177
2.858887	2.884575	19.488264	0	209.472656	25.097656	-32.209224
2.792969	2.818064	17.661423	0	209.472656	25.097656	-25.64743
2.861328	2.887038	19.556517	0	209.472656	25.097656	-25.82241
2.827148	2.852551	18.604635	0	209.472656	25.097656	-32.046956
2.810059	2.835308	18.131858	0	209.472656	25.097656	-43.99068
2.807617	2.832844	18.064505	0	208.984375	25.097656	-42.358951
2.82959	2.855014	18.672355	0	209.472656	25.097656	-30.513503
2.854004	2.879648	19.351874	0	209.472656	25.097656	-29.264166
2.822266	2.847624	18.469328	0	209.472656	25.097656	-31.08409
2.810059	2.835308	18.131858	0	209.472656	25.097656	-28.565459
2.844238	2.869794	19.079572	0	208.984375	25.097656	-31.327448
2.858887	2.884575	19.488264	0	209.472656	25.097656	-30.743992
2.836914	2.862404	18.875773	0	209.472656	25.097656	-27.582982
2.814941	2.840234	18.266707	0	209.472656	25.097656	-28.300746
2.824707	2.850088	18.536959	0	209.472656	25.097656	-44.286154
2.82959	2.855014	18.672355	0	209.472656	25.097656	-40.460603
2.834473	2.859941	18.807924	0	209.472656	25.097656	-34.314429
2.86377	2.889501	19.624809	0	209.472656	25.097656	-31.596311
2.802734	2.827918	17.929945	0	209.472656	25.097656	-24.916466
2.839355	2.864868	18.943664	0	209.472656	25.097656	-28.396134
2.839355	2.864868	18.943664	0	209.472656	25.097656	-35.809148
2.802734	2.827918	17.929945	0	209.472656	25.097656	-30.218406
2.819824	2.845161	18.401742	0	208.984375	25.097656	-29.305967
2.839355	2.864868	18.943664	0	209.472656	25.097656	-37.051418
2.832031	2.857478	18.740118	0	209.472656	25.097656	-32.076758
2.854004	2.879648	19.351874	0	209.472656	25.097656	-32.208691
2.817383	2.842698	18.334201	0	209.472656	25.097656	-34.713317
2.807617	2.832844	18.064505	0	208.984375	25.097656	-32.332253
2.819824	2.845161	18.401742	0	208.984375	25.097656	-33.565874
2.851562	2.877184	19.283738	0	209.472656	25.097656	-30.562683
2.839355	2.864868	18.943664	0	209.472656	25.097656	-25.35664
2.832031	2.857478	18.740118	0	208.984375	25.097656	-26.078684
2.836914	2.862404	18.875773	0	209.472656	25.097656	-36.413412
2.866211	2.891965	19.69314	0	209.472656	25.097656	-32.956059
2.851562	2.877184	19.283738	0	209.472656	25.097656	-30.221806
2.849121	2.874721	19.215642	0	209.472656	25.097656	-32.003965
2.856445	2.882111	19.42005	0	209.472656	25.097656	-32.758083
2.810059	2.835308	18.131858	0	209.472656	25.097656	-36.401334
2.810059	2.835308	18.131858	0	209.472656	25.097656	-40.86606
2.832031	2.857478	18.740118	0	209.472656	25.097656	-47.561184
2.851562	2.877184	19.283738	0	209.472656	25.097656	-53.713724
2.86377	2.889501	19.624809	0	209.472656	25.097656	-40.324228
2.788086	2.813138	17.527472	0	209.472656	25.097656	-31.038815
2.861328	2.887038	19.556517	0	209.472656	25.097656	-28.583989
2.751465	2.776187	16.530047	0	209.472656	25.097656	-30.11016
2.836914	2.862404	18.875773	0	209.472656	25.097656	-41.690405
2.780762	2.805748	17.326948	0	209.472656	25.097656	-33.055769
2.814941	2.840234	18.266707	0	209.472656	25.097656	-27.91108
2.844238	2.869794	19.079572	0	209.472656	25.097656	-26.018095
2.832031	2.857478	18.740118	0	209.472656	25.097656	-27.793159
2.824707	2.850088	18.536959	0	209.472656	25.097656	-33.643665
2.854004	2.879648	19.351874	0	209.472656	25.097656	-30.491788
2.79541	2.820528	17.728477	0	209.472656	25.097656	-33.00952
2.805176	2.830381	17.997201	0	209.472656	25.097656	-41.1924
2.856445	2.882111	19.42005	0	209.472656	25.097656	-34.339866
2.783203	2.808211	17.393735	0	209.472656	25.097656	-32.743007
2.792969	2.818064	17.661423	0	209.472656	25.097656	-31.491881
2.84668	2.872258	19.147587	0	209.472656	25.097656	-38.307678
2.832031	2.857478	18.740118	0	209.472656	25.097656	-32.158931
2.824707	2.850088	18.536959	0	209.472656	25.097656	-29.74808
2.858887	2.884575	19.488264	0	209.472656	25.097656	-28.221149
2.861328	2.887038	19.556517	0	209.472656	25.097656	-27.19504
2.836914	2.862404	18.875773	0	209.472656	25.097656	-25.319866
2.834473	2.859941	18.807924	0	209.472656	25.097656	-22.563142
2.822266	2.847624	18.469328	0	209.472656	25.097656	-24.158228
2.84668	2.872258	19.147587	0	209.472656	25.097656	-30.950454
2.819824	2.845161	18.401742	0	209.472656	25.097656	-51.296165
2.866211	2.891965	19.69314	0	209.472656	25.097656	-27.904495
2.84668	2.872258	19.147587	0	208.984375	25.097656	-26.706329
2.82959	2.855014	18.672355	0	209.472656	25.097656	-41.87663
2.819824	2.845161	18.401742	0	209.472656	25.097656	-36.576907
2.832031	2.857478	18.740118	0	209.472656	25.097656	-34.688913
2.856445	2.882111	19.42005	0	209.472656	25.097656	-31.753657
2.849121	2.874721	19.215642	0	209.472656	25.097656	-30.2866
2.851562	2.877184	19.283738	0	209.472656	25.097656	-28.223172
2.817383	2.842698	18.334201	0	209.472656	25.097656	-27.333246
2.788086	2.813138	17.527472	0	209.472656	25.097656	-28.145628
2.82959	2.855014	18.672355	0	209.472656	25.097656	-30.324349
2.856445	2.882111	19.42005	0	209.472656	25.097656	-34.091279
2.824707	2.850088	18.536959	0	209.472656	25.097656	-33.806009
2.841797	2.867331	19.011597	0	209.472656	25.097656	-28.394436
2.890625	2.916598	20.378501	0	209.472656	25.097656	-26.910683
2.8125	2.837771	18.199259	0	209.472656	25.097656	-27.372383
2.834473	2.859941	18.807924	0	209.472656	25.097656	-33.431332
2.792969	2.818064	17.661423	0	209.472656	25.097656	-40.544597
2.832031	2.857478	18.740118	0	208.984375	25.097656	-35.525258
2.84668	2.872258	19.147587	0	208.984375	25.097656	-31.089356
2.854004	2.879648	19.351874	0	209.472656	25.097656	-29.102248
2.861328	2.887038	19.556517	0	209.472656	25.097656	-33.383407
2.858887	2.884575	19.488264	0	209.472656	25.097656	-42.337962
2.844238	2.869794	19.079572	0	209.472656	25.097656	-36.40822
2.8125	2.837771	18.199259	0	209.472656	25.097656	-53.501099
2.832031	2.857478	18.740118	0	209.472656	25.097656	-35.263236
2.814941	2.840234	18.266707	0	208.984375	25.097656	-32.970416
2.878418	2.904281	20.035357	0	208.984375	25.097656	-28.285068
2.858887	2.884575	19.488264	0	209.472656	25.097656	-28.225326
2.834473	2.859941	18.807924	0	209.472656	25.097656	-27.47952
2.819824	2.845161	18.401742	0	209.472656	25.097656	-24.907206
2.82959	2.855014	18.672355	0	209.472656	25.097656	-28.348119
2.834473	2.859941	18.807924	0	209.472656	25.097656	-26.872253
2.839355	2.864868	18.943664	0	209.472656	25.097656	-26.61654
2.836914	2.862404	18.875773	0	209.472656	25.097656	-40.885964
2.851562	2.877184	19.283738	0	209.472656	25.097656	-46.320214
2.827148	2.852551	18.604635	0	209.472656	25.097656	-27.936712
2.8125	2.837771	18.199259	0	209.472656	25.097656	-27.617171
2.814941	2.840234	18.266707	0	209.472656	25.097656	-48.704654
2.878418	2.904281	20.035357	0	209.472656	25.097656	-31.085516
