20/04/2022	11:26:22
sampling frequency [Hz]: 	4000	Samples: 	8000
dt (sec): 	0.00025	df (Hz): 	0.5
Filtre: 	Savitzky-Golacy	Ordre Polynomial: 	3
Fréquence [Fo]: 	17.304378		
Polynome: 	y = + 14.34x^5 - 189.47x^4 + 989.31x^3 - 2541.56x^2 + 3219.98x -1612.97
U moyen: 	19.927099
U dispersion: 	0.090577
Turbulence: 	0.454544

E [volt]	Ecorr [volt]	U [m.s-1]	U.filtré [m.s-1]	Anémomètre [m.s-1]	Temperature [°C]	Spectrum [dB]
2.875977	2.901818	19.966839	0	207.519531	25.097656	-65.326842
2.875977	2.902223	19.978106	0	208.007812	25.146484	-59.008607
2.873535	2.899355	19.898358	0	207.519531	25.097656	-53.592015
2.875977	2.901818	19.966839	0	207.519531	25.097656	-54.378927
2.873535	2.899759	19.909609	0	208.007812	25.146484	-69.714202
2.873535	2.899355	19.898358	0	208.007812	25.097656	-59.503784
2.871094	2.897296	19.841149	0	208.007812	25.146484	-52.362149
2.868652	2.894428	19.761508	0	207.519531	25.097656	-54.174514
2.871094	2.896891	19.829914	0	208.007812	25.097656	-49.385028
2.871094	2.896891	19.829914	0	207.519531	25.097656	-50.389909
2.873535	2.899759	19.909609	0	207.519531	25.146484	-57.63301
2.871094	2.896891	19.829914	0	207.519531	25.097656	-47.586135
2.875977	2.901818	19.966839	0	207.519531	25.097656	-48.298987
2.873535	2.899355	19.898358	0	207.519531	25.097656	-52.837791
2.875977	2.902223	19.978106	0	207.519531	25.146484	-50.984488
2.873535	2.899355	19.898358	0	207.519531	25.097656	-52.287782
2.873535	2.899759	19.909609	0	207.519531	25.146484	-52.795818
2.873535	2.899355	19.898358	0	207.519531	25.097656	-48.096894
2.873535	2.899355	19.898358	0	207.519531	25.097656	-56.237757
2.878418	2.904281	20.035357	0	207.519531	25.097656	-61.853307
2.875977	2.901818	19.966839	0	207.519531	25.097656	-48.50683
2.880859	2.906745	20.103913	0	207.519531	25.097656	-52.420086
2.878418	2.904281	20.035357	0	207.519531	25.097656	-52.445153
2.878418	2.904281	20.035357	0	207.519531	25.097656	-46.785943
2.880859	2.906745	20.103913	0	207.519531	25.097656	-46.437987
2.880859	2.906745	20.103913	0	207.519531	25.097656	-50.69938
2.880859	2.90715	20.11521	0	207.519531	25.146484	-53.122376
2.880859	2.906745	20.103913	0	207.519531	25.097656	-46.970172
2.875977	2.901818	19.966839	0	207.519531	25.097656	-44.575958
2.875977	2.901818	19.966839	0	207.519531	25.097656	-48.200251
2.875977	2.901818	19.966839	0	207.519531	25.097656	-53.132793
2.878418	2.904281	20.035357	0	207.519531	25.097656	-46.477887
2.880859	2.906745	20.103913	0	208.007812	25.097656	-47.37993
2.878418	2.904281	20.035357	0	207.519531	25.097656	-47.822242
2.883301	2.909208	20.172505	0	207.519531	25.097656	-55.445561
2.878418	2.904281	20.035357	0	208.007812	25.097656	-50.56703
2.880859	2.906745	20.103913	0	207.519531	25.097656	-59.300981
2.878418	2.904281	20.035357	0	207.519531	25.097656	-59.543894
2.875977	2.901818	19.966839	0	207.519531	25.097656	-53.554616
2.880859	2.906745	20.103913	0	207.519531	25.097656	-53.441704
2.875977	2.901818	19.966839	0	207.519531	25.097656	-51.33344
2.875977	2.901818	19.966839	0	207.519531	25.097656	-59.602085
2.873535	2.899355	19.898358	0	207.519531	25.097656	-54.864653
2.875977	2.901818	19.966839	0	207.519531	25.097656	-52.143645
2.875977	2.901818	19.966839	0	207.519531	25.097656	-50.834143
2.875977	2.901818	19.966839	0	207.519531	25.097656	-61.701901
2.878418	2.904281	20.035357	0	208.007812	25.097656	-48.756488
2.875977	2.902223	19.978106	0	207.519531	25.146484	-48.860916
2.875977	2.901818	19.966839	0	207.519531	25.097656	-48.607424
2.873535	2.899355	19.898358	0	207.519531	25.097656	-48.897543
2.875977	2.901818	19.966839	0	207.519531	25.097656	-52.354902
2.873535	2.899355	19.898358	0	207.519531	25.097656	-53.143402
2.873535	2.899355	19.898358	0	207.519531	25.097656	-48.595724
2.875977	2.901818	19.966839	0	207.519531	25.097656	-43.733278
2.873535	2.899355	19.898358	0	208.007812	25.097656	-51.378344
2.875977	2.901818	19.966839	0	207.519531	25.097656	-47.782176
2.875977	2.902223	19.978106	0	208.007812	25.146484	-48.896231
2.873535	2.899355	19.898358	0	207.519531	25.097656	-56.278404
2.875977	2.901818	19.966839	0	207.519531	25.097656	-53.366103
2.873535	2.899759	19.909609	0	207.519531	25.146484	-50.259893
2.873535	2.899355	19.898358	0	207.519531	25.097656	-55.732978
2.875977	2.901818	19.966839	0	207.519531	25.097656	-51.302192
2.871094	2.896891	19.829914	0	207.519531	25.097656	-51.674129
2.875977	2.901818	19.966839	0	207.519531	25.097656	-49.566053
2.873535	2.899355	19.898358	0	207.519531	25.097656	-54.615405
2.873535	2.899355	19.898358	0	207.519531	25.097656	-54.775017
2.871094	2.897296	19.841149	0	208.007812	25.146484	-55.279003
2.871094	2.896891	19.829914	0	207.519531	25.097656	-57.213161
2.873535	2.899355	19.898358	0	207.519531	25.097656	-51.762864
2.868652	2.894832	19.772727	0	208.007812	25.146484	-44.309504
2.871094	2.896891	19.829914	0	208.007812	25.097656	-45.830406
2.868652	2.894428	19.761508	0	207.519531	25.097656	-53.034945
2.868652	2.894428	19.761508	0	207.519531	25.097656	-61.757699
2.868652	2.894428	19.761508	0	207.519531	25.097656	-52.480167
2.868652	2.894832	19.772727	0	208.007812	25.146484	-48.837248
2.868652	2.894428	19.761508	0	207.519531	25.097656	-48.819031
2.868652	2.894428	19.761508	0	207.519531	25.097656	-52.033289
2.866211	2.891965	19.69314	0	207.519531	25.097656	-56.06998
2.866211	2.892368	19.704343	0	207.519531	25.146484	-48.910249
2.866211	2.892368	19.704343	0	207.519531	25.146484	-47.415403
2.871094	2.897296	19.841149	0	207.519531	25.146484	-49.760861
2.873535	2.899355	19.898358	0	208.007812	25.097656	-50.909227
2.868652	2.894832	19.772727	0	207.519531	25.146484	-63.430918
2.871094	2.896891	19.829914	0	208.007812	25.097656	-58.166632
2.871094	2.897296	19.841149	0	207.519531	25.146484	-48.324009
2.871094	2.897296	19.841149	0	207.519531	25.146484	-55.071339
2.871094	2.897296	19.841149	0	207.519531	25.146484	-57.9394
2.871094	2.897296	19.841149	0	207.519531	25.146484	-61.893448
2.871094	2.896891	19.829914	0	207.519531	25.097656	-53.754979
2.873535	2.899759	19.909609	0	207.519531	25.146484	-48.594328
2.873535	2.899355	19.898358	0	207.519531	25.097656	-52.698689
2.868652	2.894428	19.761508	0	207.519531	25.097656	-57.310177
2.873535	2.899355	19.898358	0	207.519531	25.097656	-50.591926
2.873535	2.899759	19.909609	0	207.519531	25.146484	-47.284048
2.873535	2.899355	19.898358	0	207.519531	25.097656	-47.054217
2.871094	2.896891	19.829914	0	207.519531	25.097656	-49.310587
2.875977	2.901818	19.966839	0	207.519531	25.097656	-50.96556
2.875977	2.902223	19.978106	0	207.519531	25.146484	-55.155392
2.873535	2.899355	19.898358	0	207.519531	25.097656	-51.361912
2.873535	2.899759	19.909609	0	207.519531	25.146484	-51.552732
2.871094	2.896891	19.829914	0	207.519531	25.097656	-50.102016
2.873535	2.899355	19.898358	0	207.519531	25.097656	-53.51169
2.873535	2.899355	19.898358	0	208.007812	25.097656	-44.082439
2.878418	2.904281	20.035357	0	207.519531	25.097656	-45.400486
2.875977	2.901818	19.966839	0	207.519531	25.097656	-49.70229
2.878418	2.904281	20.035357	0	207.519531	25.097656	-53.065377
2.878418	2.904281	20.035357	0	207.519531	25.097656	-72.325981
2.873535	2.899355	19.898358	0	207.519531	25.097656	-50.039658
2.878418	2.904281	20.035357	0	207.519531	25.097656	-50.23971
2.875977	2.901818	19.966839	0	207.519531	25.097656	-55.532031
2.873535	2.899355	19.898358	0	207.519531	25.097656	-59.532158
2.873535	2.899355	19.898358	0	207.519531	25.097656	-75.65696
2.875977	2.901818	19.966839	0	207.519531	25.097656	-57.125602
2.875977	2.901818	19.966839	0	208.007812	25.097656	-60.949585
2.873535	2.899355	19.898358	0	207.519531	25.097656	-50.929906
2.875977	2.901818	19.966839	0	207.519531	25.097656	-62.359519
2.873535	2.899355	19.898358	0	208.007812	25.097656	-53.635214
2.873535	2.899355	19.898358	0	207.519531	25.097656	-53.844273
2.868652	2.894428	19.761508	0	207.519531	25.097656	-50.656308
2.871094	2.896891	19.829914	0	207.519531	25.097656	-50.190797
2.873535	2.899355	19.898358	0	207.519531	25.097656	-57.194006
2.873535	2.899355	19.898358	0	207.519531	25.097656	-59.980128
2.873535	2.899355	19.898358	0	207.519531	25.097656	-58.298006
2.871094	2.896891	19.829914	0	207.519531	25.097656	-63.945807
2.873535	2.899355	19.898358	0	208.007812	25.097656	-52.030396
2.871094	2.896891	19.829914	0	207.519531	25.097656	-54.113892
2.873535	2.899355	19.898358	0	208.007812	25.097656	-50.615821
