20/04/2022	11:11:02
sampling frequency [Hz]: 	1000	Samples: 	2000
dt (sec): 	0.001	df (Hz): 	0.5
Filtre: 	Savitzky-Golacy	Ordre Polynomial: 	3
Fréquence [Fo]: 	332.334419		
Polynome: 	y = + 14.34x^5 - 189.47x^4 + 989.31x^3 - 2541.56x^2 + 3219.98x -1612.97
U moyen: 	14.843843
U dispersion: 	1.034856
Turbulence: 	6.971615

E [volt]	Ecorr [volt]	U [m.s-1]	U.filtré [m.s-1]	Anémomètre [m.s-1]	Temperature [°C]	Spectrum [dB]
2.602539	2.625924	12.657139	0	208.007812	25.097656	-29.775493
2.734375	2.759329	16.07966	0	208.007812	25.146484	-28.505703
2.63916	2.663245	13.584818	0	208.007812	25.146484	-34.041524
2.668457	2.692434	14.327955	0	208.007812	25.097656	-38.092768
2.65625	2.680491	14.022159	0	208.007812	25.146484	-26.042635
2.668457	2.69281	14.337618	0	208.007812	25.146484	-24.698799
2.741699	2.766334	16.266417	0	208.007812	25.097656	-39.959059
2.67334	2.697737	14.464485	0	208.007812	25.146484	-29.76032
2.661133	2.685419	14.148044	0	208.007812	25.146484	-23.074412
2.644043	2.6678	13.699822	0	208.007812	25.097656	-26.63602
2.695312	2.719531	15.030033	0	208.007812	25.097656	-50.282832
2.648926	2.672727	13.824626	0	208.007812	25.097656	-59.904769
2.678223	2.702287	14.581973	0	208.007812	25.097656	-27.454209
2.714844	2.73962	15.557311	0	208.007812	25.146484	-25.08987
2.658691	2.682955	14.085051	0	208.007812	25.146484	-26.748772
2.600098	2.62346	12.596879	0	208.007812	25.097656	-27.170774
2.700195	2.724838	15.168795	0	208.007812	25.146484	-35.412178
2.731934	2.756481	16.003877	0	208.007812	25.097656	-28.678045
2.636719	2.660782	13.522768	0	208.007812	25.146484	-30.730682
2.653809	2.677654	13.949849	0	208.007812	25.097656	-30.916444
2.675781	2.700201	14.52806	0	208.007812	25.146484	-33.445985
2.731934	2.756866	16.01411	0	208.007812	25.146484	-24.784306
2.612305	2.636145	12.908504	0	208.007812	25.146484	-39.237714
2.705078	2.729384	15.287974	0	208.007812	25.097656	-26.2257
2.695312	2.719531	15.030033	0	208.007812	25.097656	-30.545148
2.619629	2.643536	13.091564	0	208.007812	25.146484	-36.67527
2.629395	2.653391	13.337285	0	208.007812	25.146484	-34.82213
2.666016	2.68997	14.264689	0	208.007812	25.097656	-29.402933
2.683105	2.707592	14.719344	0	208.007812	25.146484	-25.799945
2.739258	2.763871	16.200677	0	208.007812	25.097656	-24.624965
2.607422	2.63085	12.778032	0	208.007812	25.097656	-33.169653
2.687988	2.712141	14.837474	0	208.007812	25.097656	-35.286571
2.65625	2.680117	14.012615	0	208.007812	25.097656	-33.011759
2.729492	2.754017	15.938419	0	208.007812	25.097656	-25.659642
2.734375	2.759329	16.07966	0	208.007812	25.146484	-21.544127
2.731934	2.756481	16.003877	0	208.007812	25.097656	-23.522238
2.661133	2.685044	14.138453	0	208.007812	25.097656	-24.725394
2.675781	2.700201	14.52806	0	208.007812	25.146484	-31.342049
2.619629	2.643536	13.091564	0	208.007812	25.146484	-31.184606
2.670898	2.695273	14.401003	0	208.007812	25.146484	-40.275415
