20/04/2022	11:28:01
sampling frequency [Hz]: 	4000	Samples: 	8000
dt (sec): 	0.00025	df (Hz): 	0.5
Filtre: 	Savitzky-Golacy	Ordre Polynomial: 	3
Fréquence [Fo]: 	17.365137		
Polynome: 	y = + 14.34x^5 - 189.47x^4 + 989.31x^3 - 2541.56x^2 + 3219.98x -1612.97
U moyen: 	20.246029
U dispersion: 	0.067345
Turbulence: 	0.332632

E [volt]	Ecorr [volt]	U [m.s-1]	U.filtré [m.s-1]	Anémomètre [m.s-1]	Temperature [°C]	Spectrum [dB]
2.880859	2.906745	20.103913	0	211.914062	25.097656	-54.247097
2.880859	2.906745	20.103913	0	211.914062	25.097656	-57.854023
2.880859	2.906745	20.103913	0	211.914062	25.097656	-54.086435
2.878418	2.904687	20.046639	0	211.914062	25.146484	-53.827161
2.883301	2.909208	20.172505	0	211.914062	25.097656	-51.589589
2.880859	2.90715	20.11521	0	211.914062	25.146484	-48.572
2.883301	2.909208	20.172505	0	211.914062	25.097656	-49.690525
2.880859	2.906745	20.103913	0	211.914062	25.097656	-49.351623
2.883301	2.909614	20.183818	0	211.914062	25.146484	-52.676345
2.883301	2.909614	20.183818	0	211.914062	25.146484	-60.02526
2.880859	2.906745	20.103913	0	211.914062	25.097656	-59.460531
2.883301	2.909208	20.172505	0	211.914062	25.097656	-53.174419
2.878418	2.904687	20.046639	0	211.914062	25.146484	-49.505251
2.883301	2.909614	20.183818	0	211.914062	25.146484	-48.639796
2.880859	2.906745	20.103913	0	211.914062	25.097656	-51.327808
2.885742	2.911671	20.241133	0	211.914062	25.097656	-55.020683
2.885742	2.912078	20.252463	0	211.914062	25.146484	-61.018543
2.885742	2.911671	20.241133	0	211.914062	25.097656	-54.375081
2.883301	2.909208	20.172505	0	211.914062	25.097656	-53.993292
2.880859	2.906745	20.103913	0	211.914062	25.097656	-48.886908
2.883301	2.909208	20.172505	0	211.914062	25.097656	-49.447804
2.880859	2.90715	20.11521	0	211.914062	25.146484	-52.368756
2.883301	2.909208	20.172505	0	211.914062	25.097656	-51.296669
2.878418	2.904281	20.035357	0	211.914062	25.097656	-49.991276
2.880859	2.906745	20.103913	0	211.914062	25.097656	-51.034056
2.878418	2.904281	20.035357	0	211.914062	25.097656	-50.714768
2.878418	2.904281	20.035357	0	211.914062	25.097656	-59.757473
2.878418	2.904281	20.035357	0	211.914062	25.097656	-54.494808
2.880859	2.906745	20.103913	0	211.914062	25.097656	-67.668409
2.880859	2.906745	20.103913	0	211.914062	25.097656	-61.921261
2.878418	2.904281	20.035357	0	211.914062	25.097656	-62.926215
2.880859	2.906745	20.103913	0	211.914062	25.097656	-52.048753
2.878418	2.904281	20.035357	0	211.914062	25.097656	-49.967061
2.880859	2.906745	20.103913	0	211.914062	25.097656	-53.421049
2.878418	2.904281	20.035357	0	211.914062	25.097656	-55.77813
2.880859	2.906745	20.103913	0	211.914062	25.097656	-62.589952
2.880859	2.906745	20.103913	0	211.914062	25.097656	-58.410662
2.883301	2.909614	20.183818	0	211.914062	25.146484	-64.269333
2.880859	2.906745	20.103913	0	211.914062	25.097656	-59.718258
2.880859	2.906745	20.103913	0	211.914062	25.097656	-59.137682
2.880859	2.90715	20.11521	0	211.914062	25.146484	-62.820355
2.878418	2.904281	20.035357	0	211.914062	25.097656	-50.119141
2.878418	2.904281	20.035357	0	211.914062	25.097656	-47.736757
2.878418	2.904281	20.035357	0	211.914062	25.097656	-51.431786
2.880859	2.906745	20.103913	0	211.914062	25.097656	-56.423522
2.878418	2.904687	20.046639	0	211.914062	25.146484	-60.284053
2.880859	2.90715	20.11521	0	211.914062	25.146484	-57.354093
2.878418	2.904281	20.035357	0	211.914062	25.097656	-59.936274
2.880859	2.906745	20.103913	0	211.914062	25.097656	-68.525557
2.878418	2.904281	20.035357	0	211.914062	25.097656	-66.753544
2.883301	2.909614	20.183818	0	211.914062	25.146484	-56.306254
2.880859	2.906745	20.103913	0	211.914062	25.097656	-55.710404
2.883301	2.909208	20.172505	0	211.914062	25.097656	-55.276239
2.883301	2.909208	20.172505	0	211.914062	25.097656	-62.858191
2.880859	2.906745	20.103913	0	211.914062	25.097656	-66.032208
2.883301	2.909208	20.172505	0	211.914062	25.097656	-56.095215
2.880859	2.906745	20.103913	0	211.914062	25.097656	-54.559106
2.883301	2.909208	20.172505	0	211.914062	25.097656	-61.130494
2.878418	2.904281	20.035357	0	211.914062	25.097656	-59.74947
2.883301	2.909614	20.183818	0	211.914062	25.146484	-51.479034
2.880859	2.90715	20.11521	0	211.914062	25.146484	-52.050939
2.883301	2.909208	20.172505	0	211.914062	25.097656	-61.485296
2.883301	2.909614	20.183818	0	211.914062	25.146484	-57.248268
2.883301	2.909208	20.172505	0	211.914062	25.097656	-69.114025
2.883301	2.909208	20.172505	0	211.914062	25.097656	-84.013472
2.883301	2.909614	20.183818	0	211.914062	25.146484	-57.514085
2.883301	2.909208	20.172505	0	211.914062	25.097656	-55.269222
2.880859	2.90715	20.11521	0	211.914062	25.146484	-54.840532
2.883301	2.909614	20.183818	0	211.914062	25.146484	-61.332844
2.880859	2.90715	20.11521	0	211.914062	25.146484	-64.450253
2.883301	2.909614	20.183818	0	211.914062	25.146484	-55.976709
2.880859	2.90715	20.11521	0	211.914062	25.146484	-52.711059
2.883301	2.909614	20.183818	0	211.914062	25.146484	-51.363432
2.878418	2.904281	20.035357	0	211.914062	25.097656	-53.164874
2.883301	2.909614	20.183818	0	211.914062	25.146484	-68.642561
2.880859	2.906745	20.103913	0	211.914062	25.097656	-54.945753
2.885742	2.912078	20.252463	0	211.914062	25.146484	-54.295777
2.883301	2.909614	20.183818	0	211.914062	25.146484	-52.727791
2.883301	2.909208	20.172505	0	211.914062	25.097656	-53.584595
2.880859	2.90715	20.11521	0	211.914062	25.146484	-52.023005
2.880859	2.906745	20.103913	0	211.914062	25.097656	-51.172796
2.880859	2.906745	20.103913	0	211.914062	25.097656	-53.28049
2.878418	2.904687	20.046639	0	211.914062	25.146484	-53.431079
2.878418	2.904281	20.035357	0	211.914062	25.097656	-59.386325
2.878418	2.904687	20.046639	0	211.914062	25.146484	-52.81224
2.883301	2.909208	20.172505	0	211.914062	25.097656	-58.088061
